Timestamp,PM92-23 Solar PV1  15 Min Meter Extended Trend Log,PM92-52 Solar PV2   15 Min Meter Extended Trend Log,PV_1(kWH),PV_2(kWH),,,,,
25/02/2020 4:00:00 PM,4.37,7.31,17.48,29.24,,,,,
25/02/2020 3:45:00 PM,0.63,1.06,2.52,4.24,,,,,
25/02/2020 3:30:00 PM,0.78,1.17,3.12,4.68,,,,,
25/02/2020 3:15:00 PM,4.8,8.02,19.2,32.08,,,,,
25/02/2020 3:00:00 PM,0.92,1.45,3.68,5.8,,,,,
25/02/2020 2:45:00 PM,0.64,1.02,2.56,4.08,,,,,
25/02/2020 2:30:00 PM,2.32,3.31,9.28,13.24,,,,,
25/02/2020 2:15:00 PM,8.14,13.39,32.56,53.56,,,,,
25/02/2020 2:00:00 PM,8.55,13.33,34.2,53.32,,,,,
25/02/2020 1:45:00 PM,9.23,13.5,36.92,54,,,,,
25/02/2020 1:30:00 PM,10.84,16.34,43.36,65.36,,,,,
25/02/2020 1:15:00 PM,7.13,10.7,28.52,42.8,,,,,
25/02/2020 1:00:00 PM,3.16,4.92,12.64,19.68,,,,,
25/02/2020 12:45:00 PM,3.65,5.63,14.6,22.52,,,,,
25/02/2020 12:30:00 PM,3.54,5.64,14.16,22.56,,,,,
25/02/2020 12:15:00 PM,6.3,10.56,25.2,42.24,,,,,
25/02/2020 12:00:00 PM,5.86,9.3,23.44,37.2,,,,,
25/02/2020 11:45:00 AM,6.29,10.16,25.16,40.64,,,,,
25/02/2020 11:30:00 AM,9.16,15.02,36.64,60.08,,,,,
25/02/2020 11:15:00 AM,10.81,17.28,43.24,69.12,,,,,
25/02/2020 11:00:00 AM,10.95,17.86,43.8,71.44,,,,,
25/02/2020 10:45:00 AM,6.48,10.73,25.92,42.92,,,,,
25/02/2020 10:30:00 AM,5.07,8.2,20.28,32.8,,,,,
25/02/2020 10:15:00 AM,3.53,5.75,14.12,23,,,,,
25/02/2020 10:00:00 AM,2.38,3.75,9.52,15,,,,,
25/02/2020 9:45:00 AM,1.9,3.02,7.6,12.08,,,,,
25/02/2020 9:30:00 AM,2.17,3.41,8.68,13.64,,,,,
25/02/2020 9:15:00 AM,1.74,2.66,6.96,10.64,,,,,
25/02/2020 9:00:00 AM,1.45,2.23,5.8,8.92,,,,,
25/02/2020 8:45:00 AM,1.57,2.44,6.28,9.76,,,,,
25/02/2020 8:30:00 AM,1.52,2.36,6.08,9.44,,,,,
25/02/2020 8:15:00 AM,1.56,2.47,6.24,9.88,,,,,
25/02/2020 8:00:00 AM,2.63,4.7,10.52,18.8,,,,,
25/02/2020 7:45:00 AM,2.66,4.72,10.64,18.88,,,,,
25/02/2020 7:30:00 AM,2.08,3.61,8.32,14.44,,,,,
25/02/2020 7:15:00 AM,1.03,1.64,4.12,6.56,,,,,
25/02/2020 7:00:00 AM,0.58,0.89,2.32,3.56,,,,,
25/02/2020 6:45:00 AM,0.31,0.47,1.24,1.88,,,,,
25/02/2020 6:30:00 AM,0.05,0.08,0.2,0.32,,,,,
25/02/2020 6:15:00 AM,0,0,0,0,,,,,
25/02/2020 6:00:00 AM,0,0,0,0,,,,,
25/02/2020 5:45:00 AM,0,0,0,0,,,,,
25/02/2020 5:30:00 AM,0,0,0,0,,,,,
25/02/2020 5:15:00 AM,0,0,0,0,,,,,
25/02/2020 5:00:00 AM,0,0,0,0,,,,,
25/02/2020 4:45:00 AM,0,0,0,0,,,,,
25/02/2020 4:30:00 AM,0,0,0,0,,,,,
25/02/2020 4:15:00 AM,0,0,0,0,,,,,
25/02/2020 4:00:00 AM,0,0,0,0,,,,,
25/02/2020 3:45:00 AM,0,0,0,0,,,,,
25/02/2020 3:30:00 AM,0,0,0,0,,,,,
25/02/2020 3:15:00 AM,0,0,0,0,,,,,
25/02/2020 3:00:00 AM,0,0,0,0,,,,,
25/02/2020 2:45:00 AM,0,0,0,0,,,,,
25/02/2020 2:30:00 AM,0,0,0,0,,,,,
25/02/2020 2:15:00 AM,0,0,0,0,,,,,
25/02/2020 2:00:00 AM,0,0,0,0,,,,,
25/02/2020 1:45:00 AM,0,0,0,0,,,,,
25/02/2020 1:30:00 AM,0,0,0,0,,,,,
25/02/2020 1:15:00 AM,0,0,0,0,,,,,
25/02/2020 1:00:00 AM,0,0,0,0,,,,,
25/02/2020 12:45:00 AM,0,0,0,0,,,,,
25/02/2020 12:30:00 AM,0,0,0,0,,,,,
25/02/2020 12:15:00 AM,0,0,0,0,,,,,
25/02/2020 12:00:00 AM,0,0,0,0,,,,,
24/02/2020 11:45:00 PM,0,0,0,0,,,,,
24/02/2020 11:30:00 PM,0,0,0,0,,,,,
24/02/2020 11:15:00 PM,0,0,0,0,,,,,
24/02/2020 11:00:00 PM,0,0,0,0,,,,,
24/02/2020 10:45:00 PM,0,0,0,0,,,,,
24/02/2020 10:30:00 PM,0,0,0,0,,,,,
24/02/2020 10:15:00 PM,0,0,0,0,,,,,
24/02/2020 10:00:00 PM,0,0,0,0,,,,,
24/02/2020 9:45:00 PM,0,0,0,0,,,,,
24/02/2020 9:30:00 PM,0,0,0,0,,,,,
24/02/2020 9:15:00 PM,0,0,0,0,,,,,
24/02/2020 9:00:00 PM,0,0,0,0,,,,,
24/02/2020 8:45:00 PM,0,0,0,0,,,,,
24/02/2020 8:30:00 PM,0,0,0,0,,,,,
24/02/2020 8:15:00 PM,0,0,0,0,,,,,
24/02/2020 8:00:00 PM,0,0,0,0,,,,,
24/02/2020 7:45:00 PM,0,0,0,0,,,,,
24/02/2020 7:30:00 PM,0,0,0,0,,,,,
24/02/2020 7:15:00 PM,0.04,0.06,0.16,0.24,,,,,
24/02/2020 7:00:00 PM,0.29,0.42,1.16,1.68,,,,,
24/02/2020 6:45:00 PM,0.74,1.14,2.96,4.56,,,,,
24/02/2020 6:30:00 PM,0.85,1.28,3.4,5.12,,,,,
24/02/2020 6:15:00 PM,1.12,1.73,4.48,6.92,,,,,
24/02/2020 6:00:00 PM,1.41,2.23,5.64,8.92,,,,,
24/02/2020 5:45:00 PM,1.55,2.38,6.2,9.52,,,,,
24/02/2020 5:30:00 PM,2.4,3.77,9.6,15.08,,,,,
24/02/2020 5:15:00 PM,2.62,4.13,10.48,16.52,,,,,
24/02/2020 5:00:00 PM,2.27,3.47,9.08,13.88,,,,,
24/02/2020 4:45:00 PM,2.43,3.61,9.72,14.44,,,,,
24/02/2020 4:30:00 PM,3.24,4.92,12.96,19.68,,,,,
24/02/2020 4:15:00 PM,3.93,5.97,15.72,23.88,,,,,
24/02/2020 4:00:00 PM,3.37,5.11,13.48,20.44,,,,,
24/02/2020 3:45:00 PM,2.99,4.69,11.96,18.76,,,,,
24/02/2020 3:30:00 PM,3.04,4.66,12.16,18.64,,,,,
24/02/2020 3:15:00 PM,2.16,3.34,8.64,13.36,,,,,
24/02/2020 3:00:00 PM,1.84,2.91,7.36,11.64,,,,,
24/02/2020 2:45:00 PM,2.8,4.3,11.2,17.2,,,,,
24/02/2020 2:30:00 PM,4.01,6.33,16.04,25.32,,,,,
24/02/2020 2:15:00 PM,4.08,6.48,16.32,25.92,,,,,
24/02/2020 2:00:00 PM,3.8,6.03,15.2,24.12,,,,,
24/02/2020 1:45:00 PM,4.24,6.84,16.96,27.36,,,,,
24/02/2020 1:30:00 PM,3.41,5.39,13.64,21.56,,,,,
24/02/2020 1:15:00 PM,2.91,4.47,11.64,17.88,,,,,
24/02/2020 1:00:00 PM,3.11,4.83,12.44,19.32,,,,,
24/02/2020 12:45:00 PM,2.77,4.31,11.08,17.24,,,,,
24/02/2020 12:30:00 PM,2.27,3.39,9.08,13.56,,,,,
24/02/2020 12:15:00 PM,2.23,3.17,8.92,12.68,,,,,
24/02/2020 12:00:00 PM,2.31,3.36,9.24,13.44,,,,,
24/02/2020 11:45:00 AM,1.88,2.75,7.52,11,,,,,
24/02/2020 11:30:00 AM,1.73,2.7,6.92,10.8,,,,,
24/02/2020 11:15:00 AM,1.38,2.08,5.52,8.32,,,,,
24/02/2020 11:00:00 AM,3.45,5.31,13.8,21.24,,,,,
24/02/2020 10:45:00 AM,4.87,7.56,19.48,30.24,,,,,
24/02/2020 10:30:00 AM,3.74,6.09,14.96,24.36,,,,,
24/02/2020 10:15:00 AM,4.09,6.41,16.36,25.64,,,,,
24/02/2020 10:00:00 AM,4.92,8.19,19.68,32.76,,,,,
24/02/2020 9:45:00 AM,4.72,7.31,18.88,29.24,,,,,
24/02/2020 9:30:00 AM,4.41,7.02,17.64,28.08,,,,,
24/02/2020 9:15:00 AM,2.95,4.64,11.8,18.56,,,,,
24/02/2020 9:00:00 AM,3.7,6.02,14.8,24.08,,,,,
24/02/2020 8:45:00 AM,2.98,4.69,11.92,18.76,,,,,
24/02/2020 8:30:00 AM,2.64,4.11,10.56,16.44,,,,,
24/02/2020 8:15:01 AM,2.23,3.55,8.92,14.2,,,,,
24/02/2020 8:15:00 AM,2.48,3.55,9.92,14.2,,,,,
24/02/2020 8:00:00 AM,2.48,3.94,9.92,15.76,,,,,
24/02/2020 7:45:00 AM,1.74,2.67,6.96,10.68,,,,,
24/02/2020 7:30:00 AM,1.09,1.66,4.36,6.64,,,,,
24/02/2020 7:15:00 AM,1.21,1.86,4.84,7.44,,,,,
24/02/2020 7:00:00 AM,0.73,1.11,2.92,4.44,,,,,
24/02/2020 6:45:00 AM,0.38,0.55,1.52,2.2,,,,,
24/02/2020 6:30:00 AM,0.02,0.05,0.08,0.2,,,,,
24/02/2020 6:15:00 AM,0,0,0,0,,,,,
24/02/2020 6:00:00 AM,0,0,0,0,,,,,
24/02/2020 5:45:00 AM,0,0,0,0,,,,,
24/02/2020 5:30:00 AM,0,0,0,0,,,,,
24/02/2020 5:15:00 AM,0,0,0,0,,,,,
24/02/2020 5:00:00 AM,0,0,0,0,,,,,
24/02/2020 4:45:00 AM,0,0,0,0,,,,,
24/02/2020 4:30:00 AM,0,0,0,0,,,,,
24/02/2020 4:15:00 AM,0,0,0,0,,,,,
24/02/2020 4:00:00 AM,0,0,0,0,,,,,
24/02/2020 3:45:00 AM,0,0,0,0,,,,,
24/02/2020 3:30:00 AM,0,0,0,0,,,,,
24/02/2020 3:15:00 AM,0,0,0,0,,,,,
24/02/2020 3:00:00 AM,0,0,0,0,,,,,
24/02/2020 2:45:00 AM,0,0,0,0,,,,,
24/02/2020 2:30:00 AM,0,0,0,0,,,,,
24/02/2020 2:15:00 AM,0,0,0,0,,,,,
24/02/2020 2:00:00 AM,0,0,0,0,,,,,
24/02/2020 1:45:00 AM,0,0,0,0,,,,,
24/02/2020 1:30:00 AM,0,0,0,0,,,,,
24/02/2020 1:15:00 AM,0,0,0,0,,,,,
24/02/2020 1:00:00 AM,0,0,0,0,,,,,
24/02/2020 12:45:00 AM,0,0,0,0,,,,,
24/02/2020 12:30:00 AM,0,0,0,0,,,,,
24/02/2020 12:15:00 AM,0,0,0,0,,,,,
24/02/2020 12:00:00 AM,0,0,0,0,,,,,
23/02/2020 11:45:00 PM,0,0,0,0,,,,,
23/02/2020 11:30:00 PM,0,0,0,0,,,,,
23/02/2020 11:15:00 PM,0,0,0,0,,,,,
23/02/2020 11:00:00 PM,0,0,0,0,,,,,
23/02/2020 10:45:00 PM,0,0,0,0,,,,,
23/02/2020 10:30:00 PM,0,0,0,0,,,,,
23/02/2020 10:15:00 PM,0,0,0,0,,,,,
23/02/2020 10:00:00 PM,0,0,0,0,,,,,
23/02/2020 9:45:00 PM,0,0,0,0,,,,,
23/02/2020 9:30:00 PM,0,0,0,0,,,,,
23/02/2020 9:15:00 PM,0,0,0,0,,,,,
23/02/2020 9:00:00 PM,0,0,0,0,,,,,
23/02/2020 8:45:00 PM,0,0,0,0,,,,,
23/02/2020 8:30:00 PM,0,0,0,0,,,,,
23/02/2020 8:15:00 PM,0,0,0,0,,,,,
23/02/2020 8:00:00 PM,0,0,0,0,,,,,
23/02/2020 7:45:01 PM,0,0,0,0,,,,,
23/02/2020 7:45:00 PM,0.02,0,0.08,0,,,,,
23/02/2020 7:30:00 PM,0.02,0.05,0.08,0.2,,,,,
23/02/2020 7:15:00 PM,0.3,0.44,1.2,1.76,,,,,
23/02/2020 7:00:00 PM,0.7,0.94,2.8,3.76,,,,,
23/02/2020 6:45:00 PM,0.69,1.06,2.76,4.24,,,,,
23/02/2020 6:30:00 PM,0.95,1.44,3.8,5.76,,,,,
23/02/2020 6:15:00 PM,0.79,1.2,3.16,4.8,,,,,
23/02/2020 6:00:00 PM,1.23,1.83,4.92,7.32,,,,,
23/02/2020 5:45:00 PM,3.62,4.92,14.48,19.68,,,,,
23/02/2020 5:30:00 PM,4.51,6.69,18.04,26.76,,,,,
23/02/2020 5:15:00 PM,3.92,6.28,15.68,25.12,,,,,
23/02/2020 5:00:00 PM,4.3,7.11,17.2,28.44,,,,,
23/02/2020 4:45:00 PM,7.29,12.3,29.16,49.2,,,,,
23/02/2020 4:30:00 PM,8.09,13.73,32.36,54.92,,,,,
23/02/2020 4:15:00 PM,6.74,11.83,26.96,47.32,,,,,
23/02/2020 4:00:00 PM,2.3,3.53,9.2,14.12,,,,,
23/02/2020 3:45:00 PM,4.41,7.05,17.64,28.2,,,,,
23/02/2020 3:30:00 PM,6.36,10.8,25.44,43.2,,,,,
23/02/2020 3:15:00 PM,3.28,5.47,13.12,21.88,,,,,
23/02/2020 3:00:00 PM,7.83,14.23,31.32,56.92,,,,,
23/02/2020 2:45:00 PM,12.27,20.48,49.08,81.92,,,,,
23/02/2020 2:30:00 PM,12.91,21.98,51.64,87.92,,,,,
23/02/2020 2:15:00 PM,12.42,21.11,49.68,84.44,,,,,
23/02/2020 2:00:00 PM,13.58,22.94,54.32,91.76,,,,,
23/02/2020 1:45:00 PM,13.61,22.97,54.44,91.88,,,,,
23/02/2020 1:30:00 PM,13.73,23.13,54.92,92.52,,,,,
23/02/2020 1:15:00 PM,13.9,23.39,55.6,93.56,,,,,
23/02/2020 1:00:00 PM,13.93,23.28,55.72,93.12,,,,,
23/02/2020 12:45:00 PM,14.03,23.34,56.12,93.36,,,,,
23/02/2020 12:30:00 PM,13.92,23.31,55.68,93.24,,,,,
23/02/2020 12:15:00 PM,13.64,23.16,54.56,92.64,,,,,
23/02/2020 12:00:00 PM,13.38,22.84,53.52,91.36,,,,,
23/02/2020 11:45:00 AM,13.15,22.58,52.6,90.32,,,,,
23/02/2020 11:30:00 AM,12.77,22.22,51.08,88.88,,,,,
23/02/2020 11:15:00 AM,12.45,22.03,49.8,88.12,,,,,
23/02/2020 11:00:00 AM,12.06,21.56,48.24,86.24,,,,,
23/02/2020 10:45:00 AM,11.52,20.92,46.08,83.68,,,,,
23/02/2020 10:30:00 AM,10.97,20.08,43.88,80.32,,,,,
23/02/2020 10:15:00 AM,10.3,19.06,41.2,76.24,,,,,
23/02/2020 10:00:00 AM,9.63,17.89,38.52,71.56,,,,,
23/02/2020 9:45:00 AM,8.92,16.78,35.68,67.12,,,,,
23/02/2020 9:30:00 AM,8.19,15.56,32.76,62.24,,,,,
23/02/2020 9:15:00 AM,7.47,14.28,29.88,57.12,,,,,
23/02/2020 9:00:00 AM,6.85,12.8,27.4,51.2,,,,,
23/02/2020 8:45:00 AM,6.16,11.22,24.64,44.88,,,,,
23/02/2020 8:30:00 AM,5.39,9.52,21.56,38.08,,,,,
23/02/2020 8:15:00 AM,4.15,7.8,16.6,31.2,,,,,
23/02/2020 8:00:00 AM,3.2,5.91,12.8,23.64,,,,,
23/02/2020 7:45:00 AM,2.48,4.08,9.92,16.32,,,,,
23/02/2020 7:30:00 AM,1.54,2.5,6.16,10,,,,,
23/02/2020 7:15:01 AM,0.98,1.38,3.92,5.52,,,,,
23/02/2020 7:15:00 AM,0.64,1.38,2.56,5.52,,,,,
23/02/2020 7:00:00 AM,0.64,0.75,2.56,3,,,,,
23/02/2020 6:45:00 AM,0.35,0.41,1.4,1.64,,,,,
23/02/2020 6:30:00 AM,0.07,0.13,0.28,0.52,,,,,
23/02/2020 6:15:00 AM,0,0,0,0,,,,,
23/02/2020 6:00:00 AM,0,0,0,0,,,,,
23/02/2020 5:45:00 AM,0,0,0,0,,,,,
23/02/2020 5:30:00 AM,0,0,0,0,,,,,
23/02/2020 5:15:00 AM,0,0,0,0,,,,,
23/02/2020 5:00:00 AM,0,0,0,0,,,,,
23/02/2020 4:45:00 AM,0,0,0,0,,,,,
23/02/2020 4:30:00 AM,0,0,0,0,,,,,
23/02/2020 4:15:00 AM,0,0,0,0,,,,,
23/02/2020 4:00:00 AM,0,0,0,0,,,,,
23/02/2020 3:45:00 AM,0,0,0,0,,,,,
23/02/2020 3:30:00 AM,0,0,0,0,,,,,
23/02/2020 3:15:00 AM,0,0,0,0,,,,,
23/02/2020 3:00:00 AM,0,0,0,0,,,,,
23/02/2020 2:45:00 AM,0,0,0,0,,,,,
23/02/2020 2:30:00 AM,0,0,0,0,,,,,
23/02/2020 2:15:00 AM,0,0,0,0,,,,,
23/02/2020 2:00:00 AM,0,0,0,0,,,,,
23/02/2020 1:45:00 AM,0,0,0,0,,,,,
23/02/2020 1:30:00 AM,0,0,0,0,,,,,
23/02/2020 1:15:00 AM,0,0,0,0,,,,,
23/02/2020 1:00:00 AM,0,0,0,0,,,,,
23/02/2020 12:45:00 AM,0,0,0,0,,,,,
23/02/2020 12:30:00 AM,0,0,0,0,,,,,
23/02/2020 12:15:00 AM,0,0,0,0,,,,,
23/02/2020 12:00:00 AM,0,0,0,0,,,,,
22/02/2020 11:45:00 PM,0,0,0,0,,,,,
22/02/2020 11:30:00 PM,0,0,0,0,,,,,
22/02/2020 11:15:00 PM,0,0,0,0,,,,,
22/02/2020 11:00:00 PM,0,0,0,0,,,,,
22/02/2020 10:45:00 PM,0,0,0,0,,,,,
22/02/2020 10:30:00 PM,0,0,0,0,,,,,
22/02/2020 10:15:00 PM,0,0,0,0,,,,,
22/02/2020 10:00:00 PM,0,0,0,0,,,,,
22/02/2020 9:45:00 PM,0,0,0,0,,,,,
22/02/2020 9:30:00 PM,0,0,0,0,,,,,
22/02/2020 9:15:00 PM,0,0,0,0,,,,,
22/02/2020 9:00:00 PM,0,0,0,0,,,,,
22/02/2020 8:45:00 PM,0,0,0,0,,,,,
22/02/2020 8:30:00 PM,0,0,0,0,,,,,
22/02/2020 8:15:00 PM,0,0,0,0,,,,,
22/02/2020 8:00:00 PM,0,0,0,0,,,,,
22/02/2020 7:45:00 PM,0.02,0,0.08,0,,,,,
22/02/2020 7:30:00 PM,0.13,0.17,0.52,0.68,,,,,
22/02/2020 7:15:00 PM,0.38,0.42,1.52,1.68,,,,,
22/02/2020 7:00:00 PM,0.69,0.7,2.76,2.8,,,,,
22/02/2020 6:45:01 PM,1.35,1.11,5.4,4.44,,,,,
22/02/2020 6:45:00 PM,2.02,1.11,8.08,4.44,,,,,
22/02/2020 6:30:00 PM,2.02,1.97,8.08,7.88,,,,,
22/02/2020 6:15:00 PM,2.63,3.27,10.52,13.08,,,,,
22/02/2020 6:00:00 PM,3.82,4.86,15.28,19.44,,,,,
22/02/2020 5:45:00 PM,5.05,6.64,20.2,26.56,,,,,
22/02/2020 5:30:00 PM,5.87,8.59,23.48,34.36,,,,,
22/02/2020 5:15:00 PM,6.62,10.47,26.48,41.88,,,,,
22/02/2020 5:00:00 PM,7.31,12.2,29.24,48.8,,,,,
22/02/2020 4:45:00 PM,7.85,13.77,31.4,55.08,,,,,
22/02/2020 4:30:00 PM,8.56,15.36,34.24,61.44,,,,,
22/02/2020 4:15:00 PM,9.23,16.83,36.92,67.32,,,,,
22/02/2020 4:00:00 PM,9.95,18.14,39.8,72.56,,,,,
22/02/2020 3:45:00 PM,10.62,19.11,42.48,76.44,,,,,
22/02/2020 3:30:00 PM,11.48,20.41,45.92,81.64,,,,,
22/02/2020 3:15:00 PM,12.01,21.33,48.04,85.32,,,,,
22/02/2020 3:00:00 PM,12.54,21.84,50.16,87.36,,,,,
22/02/2020 2:45:00 PM,13.05,22.3,52.2,89.2,,,,,
22/02/2020 2:30:00 PM,13.52,22.78,54.08,91.12,,,,,
22/02/2020 2:15:00 PM,13.64,23.14,54.56,92.56,,,,,
22/02/2020 2:00:00 PM,13.68,23.14,54.72,92.56,,,,,
22/02/2020 1:45:00 PM,13.88,23.31,55.52,93.24,,,,,
22/02/2020 1:30:00 PM,13.99,23.33,55.96,93.32,,,,,
22/02/2020 1:15:00 PM,14.09,23.36,56.36,93.44,,,,,
22/02/2020 1:00:00 PM,14.25,23.45,57,93.8,,,,,
22/02/2020 12:45:00 PM,14.14,23.45,56.56,93.8,,,,,
22/02/2020 12:30:00 PM,14.14,23.41,56.56,93.64,,,,,
22/02/2020 12:15:00 PM,13.97,23.33,55.88,93.32,,,,,
22/02/2020 12:00:00 PM,13.88,23.34,55.52,93.36,,,,,
22/02/2020 11:45:00 AM,13.56,23.14,54.24,92.56,,,,,
22/02/2020 11:30:00 AM,13.42,23.08,53.68,92.32,,,,,
22/02/2020 11:15:00 AM,13.09,22.61,52.36,90.44,,,,,
22/02/2020 11:00:00 AM,12.74,22.23,50.96,88.92,,,,,
22/02/2020 10:45:00 AM,11.89,21.3,47.56,85.2,,,,,
22/02/2020 10:30:00 AM,11.48,20.91,45.92,83.64,,,,,
22/02/2020 10:15:00 AM,10.88,20.03,43.52,80.12,,,,,
22/02/2020 10:00:00 AM,10.27,19.03,41.08,76.12,,,,,
22/02/2020 9:45:00 AM,9.62,17.84,38.48,71.36,,,,,
22/02/2020 9:30:00 AM,8.8,16.45,35.2,65.8,,,,,
22/02/2020 9:15:00 AM,7.99,15,31.96,60,,,,,
22/02/2020 9:00:00 AM,7.28,13.5,29.12,54,,,,,
22/02/2020 8:45:00 AM,6.55,11.75,26.2,47,,,,,
22/02/2020 8:30:00 AM,5.74,10,22.96,40,,,,,
22/02/2020 8:15:00 AM,4.25,8.03,17,32.12,,,,,
22/02/2020 8:00:00 AM,3.35,6.19,13.4,24.76,,,,,
22/02/2020 7:45:00 AM,2.63,4.3,10.52,17.2,,,,,
22/02/2020 7:30:00 AM,1.62,2.63,6.48,10.52,,,,,
22/02/2020 7:15:00 AM,1.03,1.41,4.12,5.64,,,,,
22/02/2020 7:00:00 AM,0.66,0.75,2.64,3,,,,,
22/02/2020 6:45:00 AM,0.41,0.42,1.64,1.68,,,,,
22/02/2020 6:30:00 AM,0.11,0.16,0.44,0.64,,,,,
22/02/2020 6:15:00 AM,0,0,0,0,,,,,
22/02/2020 6:00:00 AM,0,0,0,0,,,,,
22/02/2020 5:45:00 AM,0,0,0,0,,,,,
22/02/2020 5:30:00 AM,0,0,0,0,,,,,
22/02/2020 5:15:00 AM,0,0,0,0,,,,,
22/02/2020 5:00:00 AM,0,0,0,0,,,,,
22/02/2020 4:45:00 AM,0,0,0,0,,,,,
22/02/2020 4:30:00 AM,0,0,0,0,,,,,
22/02/2020 4:15:00 AM,0,0,0,0,,,,,
22/02/2020 4:00:00 AM,0,0,0,0,,,,,
22/02/2020 3:45:00 AM,0,0,0,0,,,,,
22/02/2020 3:30:00 AM,0,0,0,0,,,,,
22/02/2020 3:15:00 AM,0,0,0,0,,,,,
22/02/2020 3:00:00 AM,0,0,0,0,,,,,
22/02/2020 2:45:00 AM,0,0,0,0,,,,,
22/02/2020 2:30:00 AM,0,0,0,0,,,,,
22/02/2020 2:15:00 AM,0,0,0,0,,,,,
22/02/2020 2:00:00 AM,0,0,0,0,,,,,
22/02/2020 1:45:00 AM,0,0,0,0,,,,,
22/02/2020 1:30:00 AM,0,0,0,0,,,,,
22/02/2020 1:15:00 AM,0,0,0,0,,,,,
22/02/2020 1:00:00 AM,0,0,0,0,,,,,
22/02/2020 12:45:00 AM,0,0,0,0,,,,,
22/02/2020 12:30:00 AM,0,0,0,0,,,,,
22/02/2020 12:15:00 AM,0,0,0,0,,,,,
22/02/2020 12:00:00 AM,0,0,0,0,,,,,
21/02/2020 11:45:00 PM,0,0,0,0,,,,,
21/02/2020 11:30:00 PM,0,0,0,0,,,,,
21/02/2020 11:15:00 PM,0,0,0,0,,,,,
21/02/2020 11:00:00 PM,0,0,0,0,,,,,
21/02/2020 10:45:00 PM,0,0,0,0,,,,,
21/02/2020 10:30:00 PM,0,0,0,0,,,,,
21/02/2020 10:15:00 PM,0,0,0,0,,,,,
21/02/2020 10:00:00 PM,0,0,0,0,,,,,
21/02/2020 9:45:00 PM,0,0,0,0,,,,,
21/02/2020 9:30:00 PM,0,0,0,0,,,,,
21/02/2020 9:15:00 PM,0,0,0,0,,,,,
21/02/2020 9:00:00 PM,0,0,0,0,,,,,
21/02/2020 8:45:00 PM,0,0,0,0,,,,,
21/02/2020 8:30:00 PM,0,0,0,0,,,,,
21/02/2020 8:15:00 PM,0,0,0,0,,,,,
21/02/2020 8:00:00 PM,0,0,0,0,,,,,
21/02/2020 7:45:00 PM,0,0,0,0,,,,,
21/02/2020 7:30:00 PM,0.11,0.14,0.44,0.56,,,,,
21/02/2020 7:15:00 PM,0.33,0.45,1.32,1.8,,,,,
21/02/2020 7:00:00 PM,0.59,0.73,2.36,2.92,,,,,
21/02/2020 6:45:00 PM,1.19,1.58,4.76,6.32,,,,,
21/02/2020 6:30:00 PM,2.63,3.05,10.52,12.2,,,,,
21/02/2020 6:15:00 PM,2.65,3.77,10.6,15.08,,,,,
21/02/2020 6:00:00 PM,4.1,5.55,16.4,22.2,,,,,
21/02/2020 5:45:00 PM,6.28,8.64,25.12,34.56,,,,,
21/02/2020 5:30:00 PM,7.13,10.53,28.52,42.12,,,,,
21/02/2020 5:15:00 PM,5.56,8.5,22.24,34,,,,,
21/02/2020 5:00:00 PM,7.72,12.97,30.88,51.88,,,,,
21/02/2020 4:45:00 PM,6.12,10.52,24.48,42.08,,,,,
21/02/2020 4:30:00 PM,9.94,17.34,39.76,69.36,,,,,
21/02/2020 4:15:00 PM,10.71,19.16,42.84,76.64,,,,,
21/02/2020 4:00:00 PM,11.75,20.75,47,83,,,,,
21/02/2020 3:45:00 PM,11.72,19.45,46.88,77.8,,,,,
21/02/2020 3:30:00 PM,5.45,8.63,21.8,34.52,,,,,
21/02/2020 3:15:00 PM,11.46,18.67,45.84,74.68,,,,,
21/02/2020 3:00:00 PM,6.23,10.23,24.92,40.92,,,,,
21/02/2020 2:45:00 PM,3.96,6.3,15.84,25.2,,,,,
21/02/2020 2:30:00 PM,7.22,10.77,28.88,43.08,,,,,
21/02/2020 2:15:00 PM,4.2,6.7,16.8,26.8,,,,,
21/02/2020 2:00:00 PM,5.3,8.56,21.2,34.24,,,,,
21/02/2020 1:45:00 PM,5.51,8.52,22.04,34.08,,,,,
21/02/2020 1:30:00 PM,3.3,5.19,13.2,20.76,,,,,
21/02/2020 1:15:00 PM,5.33,8.5,21.32,34,,,,,
21/02/2020 1:00:00 PM,4.36,6.92,17.44,27.68,,,,,
21/02/2020 12:45:00 PM,8.58,13.94,34.32,55.76,,,,,
21/02/2020 12:30:00 PM,6.83,10.8,27.32,43.2,,,,,
21/02/2020 12:15:00 PM,8.94,14.48,35.76,57.92,,,,,
21/02/2020 12:00:00 PM,6.86,10.89,27.44,43.56,,,,,
21/02/2020 11:45:00 AM,3.7,5.31,14.8,21.24,,,,,
21/02/2020 11:30:00 AM,1.95,3.08,7.8,12.32,,,,,
21/02/2020 11:15:00 AM,5.83,9.28,23.32,37.12,,,,,
21/02/2020 11:00:00 AM,2.73,3.89,10.92,15.56,,,,,
21/02/2020 10:45:00 AM,1.38,2.16,5.52,8.64,,,,,
21/02/2020 10:30:00 AM,4.45,7.5,17.8,30,,,,,
21/02/2020 10:15:00 AM,6.58,11.34,26.32,45.36,,,,,
21/02/2020 10:00:00 AM,7.09,12.52,28.36,50.08,,,,,
21/02/2020 9:45:00 AM,7.73,14.27,30.92,57.08,,,,,
